PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-3024,Electro-Mechanical Technicians,detailed,670,30.0,0.110,1.21,27.77,"57,750",3.1,17.24,22.67,27.28,30.85,38.73,"35,850","47,150","56,740","64,170","80,550",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-3025,Environmental Engineering Technicians,detailed,900,40.0,0.148,1.20,23.60,"49,080",3.5,15.79,17.45,21.95,27.81,35.01,"32,840","36,290","45,660","57,840","72,820",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-3026,Industrial Engineering Technicians,detailed,"1,320",12.4,0.219,0.48,34.24,"71,220",2.8,17.66,24.62,33.35,44.29,50.60,"36,730","51,200","69,370","92,130","105,250",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-3027,Mechanical Engineering Technicians,detailed,"1,600",15.7,0.264,0.87,30.71,"63,870",2.1,19.66,24.23,30.61,37.20,43.62,"40,890","50,400","63,660","77,380","90,730",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-3029,"Engineering Technicians, Except Drafters, All Other",detailed,"2,780",8.3,0.460,0.86,33.39,"69,460",1.8,18.14,25.29,32.39,41.41,50.20,"37,740","52,610","67,370","86,120","104,410",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",17-3031,Surveying and Mapping Technicians,detailed,950,15.0,0.157,0.43,32.92,"68,470",3.9,16.54,26.65,33.50,40.85,47.24,"34,400","55,420","69,680","84,970","98,260",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-0000,"Life, Physical, and Social Science Occupations",major,"46,270",6.0,7.652,0.95,37.65,"78,310",2.2,17.04,23.57,35.21,48.06,60.18,"35,450","49,030","73,250","99,960","125,170",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-1011,Animal Scientists,detailed,30,0.0,0.005,0.31,23.64,"49,160",2.5,17.82,20.36,22.69,25.25,30.16,"37,070","42,350","47,190","52,520","62,740",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-1012,Food Scientists and Technologists,detailed,440,12.4,0.073,0.70,33.20,"69,060",3.2,18.60,24.43,29.73,40.84,50.66,"38,690","50,810","61,840","84,940","105,370",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-1013,Soil and Plant Scientists,detailed,270,31.7,0.045,0.45,*,*,*,*,*,*,*,*,*,*,*,*,*,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-1021,Biochemists and Biophysicists,detailed,690,25.1,0.114,0.59,48.14,"100,130",7.6,23.07,28.29,38.64,57.77,87.93,"47,980","58,850","80,370","120,150","182,890",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-1022,Microbiologists,detailed,900,11.9,0.149,0.97,37.01,"76,980",5.0,19.40,24.46,34.91,46.91,59.02,"40,350","50,870","72,610","97,570","122,750",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-1023,Zoologists and Wildlife Biologists,detailed,160,43.8,0.026,0.21,41.03,"85,350",3.3,24.54,31.40,41.28,49.63,58.89,"51,040","65,320","85,860","103,240","122,480",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-1029,"Biological Scientists, All Other",detailed,"1,790",9.1,0.296,1.12,38.55,"80,180",3.6,22.19,28.62,39.05,45.99,53.56,"46,150","59,530","81,230","95,660","111,410",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-1031,Conservation Scientists,detailed,170,41.1,0.027,0.18,34.69,"72,160",3.7,18.33,25.65,34.74,44.13,48.92,"38,120","53,340","72,260","91,800","101,750",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-1032,Foresters,detailed,30,12.5,0.006,0.09,38.74,"80,590",3.2,20.14,27.32,35.10,54.28,60.44,"41,880","56,820","73,010","112,900","125,720",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-1041,Epidemiologists,detailed,180,11.2,0.030,0.63,39.93,"83,050",4.3,25.05,31.33,40.99,47.64,54.65,"52,110","65,170","85,260","99,080","113,680",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-1042,"Medical Scientists, Except Epidemiologists",detailed,"7,590",12.4,1.255,1.60,43.31,"90,080",2.8,23.26,32.11,42.58,52.96,61.51,"48,380","66,790","88,560","110,150","127,950",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-1099,"Life Scientists, All Other",detailed,440,44.5,0.073,1.47,46.83,"97,400",3.7,23.96,36.38,45.13,55.74,74.58,"49,840","75,670","93,870","115,950","155,130",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-2012,Physicists,detailed,480,7.2,0.079,0.67,43.97,"91,460",11.1,23.04,27.17,35.67,52.43,74.10,"47,920","56,510","74,190","109,050","154,130",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-2021,Atmospheric and Space Scientists,detailed,130,12.5,0.022,0.34,36.66,"76,250",8.1,25.38,29.86,34.81,39.59,55.20,"52,790","62,110","72,400","82,360","114,810",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-2031,Chemists,detailed,"2,860",8.0,0.473,0.80,36.46,"75,830",2.3,20.55,25.41,33.28,46.21,57.10,"42,740","52,860","69,230","96,120","118,770",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-2032,Materials Scientists,detailed,540,39.9,0.090,1.72,43.68,"90,850",3.0,25.64,30.47,42.28,56.88,63.62,"53,320","63,380","87,950","118,310","132,340",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-2041,"Environmental Scientists and Specialists, Including Health",detailed,"3,170",8.4,0.525,0.91,40.94,"85,160",2.4,23.06,31.74,38.71,51.48,60.82,"47,960","66,020","80,510","107,090","126,500",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,"1,130",14.0,0.187,0.94,39.10,"81,330",4.4,17.27,27.26,37.72,50.82,60.11,"35,910","56,700","78,450","105,710","125,030",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-2043,Hydrologists,detailed,70,17.2,0.012,0.26,45.98,"95,640",3.3,27.67,32.56,48.27,58.58,64.32,"57,550","67,720","100,390","121,850","133,790",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-2099,"Physical Scientists, All Other",detailed,500,40.9,0.082,0.68,57.51,"119,620",6.5,25.17,41.47,54.26,69.96,87.70,"52,360","86,250","112,850","145,520","182,420",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-3011,Economists,detailed,460,26.8,0.076,0.55,68.96,"143,450",7.3,29.34,46.50,62.26,86.82,#,"61,020","96,720","129,500","180,580",#,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-3022,Survey Researchers,detailed,640,36.4,0.107,1.35,36.24,"75,380",6.6,19.88,23.16,31.37,45.13,58.15,"41,350","48,170","65,250","93,870","120,950",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-3031,"Clinical, Counseling, and School Psychologists",detailed,"5,580",10.4,0.923,1.22,43.56,"90,610",4.3,18.77,33.11,43.69,51.72,60.95,"39,040","68,860","90,870","107,580","126,780",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-3039,"Psychologists, All Other",detailed,470,18.0,0.077,0.85,67.85,"141,120",25.5,22.71,48.51,57.57,74.67,#,"47,230","100,910","119,740","155,320",#,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-3041,Sociologists,detailed,370,21.0,0.061,3.15,49.75,"103,480",14.4,17.04,27.88,47.97,63.93,84.20,"35,440","57,980","99,780","132,960","175,140",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-3051,Urban and Regional Planners,detailed,"1,910",10.8,0.316,1.28,46.53,"96,780",3.3,27.57,34.68,43.82,55.99,68.58,"57,350","72,130","91,140","116,450","142,640",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-3091,Anthropologists and Archeologists,detailed,280,34.2,0.046,1.08,*,*,*,*,*,*,*,*,*,*,*,*,*,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-3093,Historians,detailed,**,**,**,**,38.38,"79,830",5.6,19.44,25.45,32.73,44.71,73.46,"40,430","52,940","68,070","93,000","152,790",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-3099,"Social Scientists and Related Workers, All Other",detailed,"1,750",35.6,0.290,1.16,30.95,"64,380",7.7,15.48,20.17,27.65,39.09,51.70,"32,210","41,950","57,520","81,310","107,530",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-4011,Agricultural and Food Science Technicians,detailed,590,25.4,0.098,0.66,19.19,"39,910",5.8,12.23,13.65,17.53,22.89,28.16,"25,450","28,390","36,460","47,600","58,560",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-4021,Biological Technicians,detailed,"2,900",29.7,0.480,0.91,25.35,"52,730",3.1,15.32,18.40,23.57,30.81,37.88,"31,870","38,270","49,020","64,080","78,780",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-4031,Chemical Technicians,detailed,"2,450",10.3,0.405,0.90,21.88,"45,520",2.8,13.11,15.66,19.50,27.01,34.33,"27,280","32,580","40,560","56,180","71,400",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-4041,Geological and Petroleum Technicians,detailed,450,26.7,0.074,0.71,20.44,"42,520",11.4,10.98,12.38,17.55,25.27,35.62,"22,840","25,740","36,500","52,560","74,100",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-4061,Social Science Research Assistants,detailed,"1,030",17.2,0.170,0.77,25.99,"54,050",5.9,13.59,16.42,25.25,34.05,42.40,"28,270","34,160","52,510","70,820","88,190",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-4091,"Environmental Science and Protection Technicians, Including Health",detailed,"1,260",17.4,0.209,0.91,28.89,"60,090",4.7,14.23,20.62,27.82,37.54,45.43,"29,600","42,890","57,870","78,080","94,500",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-4092,Forensic Science Technicians,detailed,970,2.4,0.161,1.52,43.81,"91,120",3.1,26.60,34.01,43.82,56.01,61.54,"55,340","70,740","91,150","116,510","128,010",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-4093,Forest and Conservation Technicians,detailed,650,20.6,0.107,0.50,20.73,"43,110",2.4,14.20,15.94,19.33,24.98,29.29,"29,540","33,160","40,200","51,960","60,910",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,"2,550",30.3,0.422,0.90,22.72,"47,250",4.1,11.85,16.41,21.90,27.54,34.57,"24,660","34,130","45,560","57,280","71,910",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-0000,Community and Social Service Occupations,major,"101,880",4.0,16.848,1.15,27.05,"56,260",3.1,13.96,17.70,24.16,34.74,45.88,"29,030","36,820","50,260","72,270","95,440",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1012,"Educational, Guidance, School, and Vocational Counselors",detailed,"10,730",8.0,1.775,0.93,34.44,"71,630",2.9,15.60,22.25,33.52,46.71,55.13,"32,440","46,290","69,730","97,170","114,680",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1013,Marriage and Family Therapists,detailed,"6,990",12.3,1.156,3.84,23.15,"48,150",2.9,14.89,17.57,21.90,27.37,33.92,"30,970","36,550","45,560","56,930","70,550",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1015,Rehabilitation Counselors,detailed,"4,300",10.5,0.710,0.98,17.14,"35,640",4.9,10.71,11.51,13.99,20.88,29.61,"22,270","23,950","29,100","43,430","61,580",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,"9,640",8.7,1.595,0.94,23.84,"49,590",8.2,13.45,16.25,20.57,28.90,41.45,"27,980","33,790","42,780","60,100","86,220",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1019,"Counselors, All Other",detailed,710,17.4,0.117,0.61,22.02,"45,810",5.7,13.87,16.95,21.42,26.48,30.94,"28,850","35,260","44,550","55,080","64,360",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1021,"Child, Family, and School Social Workers",detailed,"14,490",4.3,2.397,1.12,29.28,"60,900",9.7,16.28,19.10,26.86,39.17,47.55,"33,860","39,730","55,880","81,480","98,900",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1022,Healthcare Social Workers,detailed,"7,520",20.5,1.244,1.06,35.20,"73,210",4.2,19.82,26.25,34.38,43.57,54.45,"41,220","54,590","71,510","90,630","113,260",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1023,Mental Health and Substance Abuse Social Workers,detailed,"4,020",17.0,0.664,0.85,25.14,"52,290",4.0,13.79,17.02,22.52,29.88,43.34,"28,670","35,400","46,840","62,150","90,140",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1029,"Social Workers, All Other",detailed,"2,250",6.2,0.371,0.91,31.93,"66,400",2.5,21.32,27.25,33.22,37.37,40.05,"44,340","56,680","69,100","77,720","83,310",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1091,Health Educators,detailed,"3,000",10.4,0.497,1.22,27.80,"57,830",3.1,15.39,19.32,25.42,33.20,46.57,"32,010","40,180","52,880","69,050","96,870",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1092,Probation Officers and Correctional Treatment Specialists,detailed,"3,760",1.9,0.622,1.01,40.47,"84,180",3.2,27.53,34.20,42.15,48.24,50.40,"57,270","71,130","87,670","100,340","104,830",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1093,Social and Human Service Assistants,detailed,"25,070",11.6,4.145,1.54,22.80,"47,430",6.2,13.74,16.63,21.08,28.27,35.36,"28,580","34,590","43,850","58,790","73,550",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1094,Community Health Workers,detailed,"1,660",12.8,0.275,0.71,22.10,"45,970",3.1,13.49,16.35,20.80,26.96,33.52,"28,060","34,020","43,270","56,080","69,730",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-1099,"Community and Social Service Specialists, All Other",detailed,"4,180",7.9,0.692,0.97,23.33,"48,530",4.5,11.68,14.56,21.71,30.58,37.65,"24,290","30,290","45,160","63,600","78,300",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-2011,Clergy,detailed,"1,850",8.1,0.305,0.87,30.96,"64,390",4.5,15.01,20.78,27.92,36.28,49.94,"31,220","43,220","58,080","75,460","103,880",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-2021,"Directors, Religious Activities and Education",detailed,"1,320",18.4,0.219,1.46,26.35,"54,810",6.4,11.08,15.81,23.39,29.89,45.62,"23,050","32,890","48,640","62,160","94,900",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",21-2099,"Religious Workers, All Other",detailed,390,23.8,0.064,1.11,24.43,"50,820",15.7,10.30,12.83,16.78,30.71,54.62,"21,420","26,700","34,900","63,880","113,600",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",23-0000,Legal Occupations,major,"55,230",2.5,9.133,1.19,63.15,"131,350",3.6,17.38,28.76,49.75,85.79,#,"36,150","59,810","103,470","178,450",#,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",23-1011,Lawyers,detailed,"34,910",3.7,5.773,1.31,83.84,"174,390",2.9,35.42,49.65,74.18,#,#,"73,680","103,260","154,300",#,#,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",23-1012,Judicial Law Clerks,detailed,**,**,**,**,25.92,"53,920",3.9,19.94,21.41,23.87,30.60,36.29,"41,470","44,530","49,640","63,650","75,490",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",23-1022,"Arbitrators, Mediators, and Conciliators",detailed,**,**,**,**,45.08,"93,770",23.3,22.13,27.16,35.50,54.93,71.95,"46,040","56,490","73,840","114,260","149,660",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",23-1023,"Judges, Magistrate Judges, and Magistrates",detailed,180,9.4,0.030,0.15,90.16,"187,540",5.4,78.20,88.99,89.00,93.65,#,"162,660","185,100","185,110","194,780",#,,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",23-2011,Paralegals and Legal Assistants,detailed,"13,840",7.6,2.289,1.12,25.57,"53,190",4.0,13.30,16.43,22.86,33.70,41.39,"27,660","34,180","47,540","70,090","86,100",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",23-2091,Court Reporters,detailed,**,**,**,**,34.94,"72,680",3.8,23.05,27.38,36.60,36.61,50.88,"47,940","56,950","76,130","76,150","105,830",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",23-2093,"Title Examiners, Abstractors, and Searchers",detailed,"1,800",23.0,0.297,0.80,29.06,"60,450",7.3,18.38,22.95,27.34,31.06,39.47,"38,230","47,740","56,860","64,610","82,090",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",23-2099,"Legal Support Workers, All Other",detailed,"3,220",19.2,0.533,1.71,23.25,"48,370",6.1,10.90,11.98,22.31,29.12,36.25,"22,670","24,910","46,410","60,570","75,410",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-0000,"Education, Training, and Library Occupations",major,"340,110",1.9,56.244,0.92,32.06,"66,690",2.4,13.61,17.84,27.11,42.12,53.78,"28,300","37,110","56,380","87,610","111,870",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1011,"Business Teachers, Postsecondary",detailed,"1,720",13.0,0.285,0.48,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1021,"Computer Science Teachers, Postsecondary",detailed,"1,080",21.8,0.178,0.79,*,"121,260",6.8,*,*,*,*,*,"47,700","64,930","108,200","166,600","204,990",TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1022,"Mathematical Science Teachers, Postsecondary",detailed,"1,990",7.7,0.329,0.92,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1031,"Architecture Teachers, Postsecondary",detailed,80,10.8,0.013,0.26,*,"105,200",7.0,*,*,*,*,*,"52,150","62,810","89,530","129,050","191,100",TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1032,"Engineering Teachers, Postsecondary",detailed,600,11.8,0.099,0.37,*,"135,640",3.5,*,*,*,*,*,"52,070","82,790","133,110","179,720",#,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1042,"Biological Science Teachers, Postsecondary",detailed,"1,780",18.2,0.295,0.84,*,"131,320",5.0,*,*,*,*,*,"52,240","76,130","114,880","167,420",#,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,610,19.2,0.100,1.33,*,"113,570",9.3,*,*,*,*,*,"44,710","63,730","97,090","149,720","203,530",TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1052,"Chemistry Teachers, Postsecondary",detailed,580,18.2,0.095,0.65,*,"123,810",4.5,*,*,*,*,*,"47,370","67,200","108,700","168,380",#,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1053,"Environmental Science Teachers, Postsecondary",detailed,80,36.7,0.013,0.31,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1054,"Physics Teachers, Postsecondary",detailed,440,11.7,0.073,0.76,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1061,"Anthropology and Archeology Teachers, Postsecondary",detailed,170,8.5,0.028,0.70,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,430,14.6,0.072,1.04,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1063,"Economics Teachers, Postsecondary",detailed,260,15.0,0.043,0.48,*,"131,580",8.4,*,*,*,*,*,"47,350","61,660","98,690","168,940",#,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1064,"Geography Teachers, Postsecondary",detailed,160,16.5,0.027,0.95,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1065,"Political Science Teachers, Postsecondary",detailed,380,17.3,0.063,0.55,*,"125,030",6.9,*,*,*,*,*,"49,520","69,540","99,740","169,330",#,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1066,"Psychology Teachers, Postsecondary",detailed,"1,730",12.4,0.285,1.10,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1067,"Sociology Teachers, Postsecondary",detailed,400,7.3,0.066,0.69,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,"1,000",10.2,0.166,1.42,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1071,"Health Specialties Teachers, Postsecondary",detailed,"4,310",14.4,0.713,0.52,*,"160,300",8.1,*,*,*,*,*,"59,320","85,750","143,430",#,#,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,"1,570",15.5,0.259,0.66,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1081,"Education Teachers, Postsecondary",detailed,"1,410",12.9,0.234,0.55,*,"72,280",6.0,*,*,*,*,*,"33,260","42,600","60,140","88,650","129,230",TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,230,30.8,0.038,0.38,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1112,"Law Teachers, Postsecondary",detailed,420,21.1,0.069,0.58,*,"136,880",11.3,*,*,*,*,*,"41,300","52,430","106,010","198,850",#,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,"5,470",15.9,0.905,1.36,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1122,"Communications Teachers, Postsecondary",detailed,"1,120",15.8,0.185,0.92,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1123,"English Language and Literature Teachers, Postsecondary",detailed,"2,630",10.3,0.434,0.90,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,"1,190",8.5,0.198,1.03,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1125,"History Teachers, Postsecondary",detailed,600,13.7,0.100,0.67,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,740,33.1,0.122,0.76,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1191,Graduate Teaching Assistants,detailed,"6,260",1.5,1.036,1.08,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,"1,000",11.6,0.165,1.41,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
